Player,POS,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PPG RATIO
Naz Reid,C,MIN,-0.6807845231171482,0.8331944777907238,0.5853129045252606,0.8967486568681697,0.2286676346191919,0.6679555173047156,0.8131541282606826,0.5942048310433296,0.6720028281454513,0.3675974035516996,0.4504746061794778,0.2267255350212499,0.141746086476665,0.3014427135493906,-0.18803646792516682,0.4965597634367484,0.8832066131488924,0.8027256702129879,-0.2575738542942317,0.6550908624141301,0.36306215117451024,1.223140918202075,11.485294117647058
De'Anthony Melton,SG,PHI,-0.45019621690004963,1.1980887133603937,1.83671719134963,0.23147351105217007,1.3450081661813833,0.6656997962776735,0.6088721905242684,0.8139099635813354,-0.33881209843490057,1.7782827505744014,1.6712340359798332,0.5440643534283551,-0.05852046755281666,-0.07884666435143863,0.3528392592920386,0.4201211544925194,0.7534387509344537,0.6837509906483091,0.7281002525232743,0.8436139686836133,3.4256177875164955,0.7678237482261194,10.12987012987013
Clint Capela,C,ATL,0.47215700796834464,0.7115630659341671,0.7938802856626556,0.4532318929908366,0.8237843135874886,0.6634440752506315,1.0607685982442148,0.4724763116641641,1.7189182878179579,-0.9226635845788205,-0.9671815058467413,-2.2687115369982607,0.05928338775864314,0.3394716513394735,-0.5330778801154534,4.0318454271073385,2.4022539414237927,2.978262667967113,-0.41363892120700346,-0.061296941409906214,0.472439138186724,2.2096614531499785,11.984615384615385
Tari Eason,F,HOU,-1.1419611355513453,1.4008077331213216,-0.10991169926605585,2.670815712377502,0.8698586641503515,0.6205853757368336,0.7264890637664463,0.840630858079201,-0.1312340331550072,0.09234172608385532,0.15512958284068215,0.20508879740258332,0.41269495369302256,0.4725729336047637,0.16166766605147476,2.8279373362357325,1.19617616319548,1.7261958020721606,-0.16722039450262696,0.8247616580566649,2.331847917394358,0.9954823332140972,9.268292682926829
Bogdan Bogdanovic,SG,ATL,0.9333336204025418,0.26558122246012594,0.23770060262960238,0.23147351105217007,0.5487042960760575,0.6115624916286656,0.5841107435259153,0.6951504324797106,-0.14025916642804556,1.5890444723152586,1.3890154581227618,0.6594602873945754,-0.11742239520854657,-0.17391900882664593,0.5300226871735368,-0.4589228483661138,-0.01753501869250568,-0.14907176630444188,0.34204456068641775,0.14607847548652533,0.39952114684524814,-0.1048674942277955,14.0
Jalen McDaniels,PF,PHI,-0.21960791068295105,1.3197201252169504,0.515790444146129,1.857701645269058,1.0508029465495186,0.6093067706016236,0.6336336375226217,0.7129643621449543,-0.06805810024373499,0.40200436323518013,0.5489229472924096,0.12575409280080738,0.4951576524110444,0.40602229247211863,0.576649905037089,0.30546324107617595,1.0587748973213684,0.8763766623244557,0.17776554288350008,0.6739431730410783,1.857880973674765,0.5022220657401453,9.4375
Zion Williamson,PF,NOP,-0.9113728293342468,-0.7480138763445131,-0.45752400116171404,-0.8773183986411627,-0.13744337740053675,0.6070510495745817,0.658395084520975,0.2735540970689426,1.3127872905312092,-0.8022392256866386,-0.8490434965112231,0.38539494422480225,1.2137611698109492,1.4518180816993989,-0.015515761830023502,0.20991497989588975,-0.002268211373159951,0.060550288166658736,0.20240739555393775,0.7870570368027683,-0.0015278055328689605,-0.1807536892237881,26.0
Grayson Allen,SG,MIL,0.2415687017512461,0.995369693599466,2.045284572487025,-0.3598821741176074,1.1243232040514448,0.5980281654664137,0.4107806145374427,0.5348250654925172,-0.20343509933931778,1.5890444723152586,1.4283947945679345,0.6089745662843539,0.47159688134875244,0.29193547910186984,0.8750640993638235,0.2672439366040615,0.24200070573637172,0.2588414207744566,0.4488259222583142,0.2780446498751636,1.0922420645892685,-0.2566398842197807,10.416666666666666
Josh Hart,SG,NYK,0.47215700796834464,1.1575449094082082,1.280537508316577,0.7489097355757254,1.7227930028720257,0.5822381182771197,0.5964914670250919,0.4249724992235142,0.5998017619611401,0.12674868576733586,0.10262380091378513,0.4142439277163577,0.68364382090938,0.7672972014779064,0.1523422224787642,1.8151257677246984,2.34118671214641,2.2757455124423434,1.491997685306841,1.1263986280878382,2.0401759520284544,0.008961798266193406,9.776315789473685
Aaron Nesmith,SF,IND,-0.6807845231171482,1.0359134975516515,0.4462679837669973,1.414184881391725,0.9309599592364121,0.5709595131419097,0.45411314678456083,0.6328016786513576,-0.3207618318888226,1.0557365972213102,1.087107212043104,0.37097045247902505,0.5304988090044823,0.44405123026220156,0.5626617396780235,0.28635358884011874,0.5397034484636135,0.48545985804051134,-0.08508088560116815,0.33460158175600857,0.8370290948941032,0.5022220657401453,10.10958904109589
Gordon Hayward,SF,CHA,1.6250985390538375,0.10340600665138369,-0.24895662002431912,0.4532318929908366,0.6335258093764223,0.5596809080066998,0.6026818287746801,0.606080784153492,0.11244456521704209,-0.02808263280832655,0.07637090995033663,0.07526837169058587,0.6483026643159422,0.605674215870054,0.4367682514464324,-0.26782632600554135,0.2878011276944089,0.13420128027812653,0.8020258105345872,0.7870570368027683,0.36306215117451024,-0.33252607921577326,14.66
Zach Collins,PF,SAS,-0.21960791068295105,0.630475458029796,-0.24895662002431912,1.414184881391725,0.464255351648169,0.5551694659526157,0.6522047227713866,0.5081041709946515,0.5005252959577126,0.02352780671689425,-0.008950985680871,0.4286684194621349,0.40091456816187654,0.44405123026220156,0.20363216212867136,1.31827480958721,1.0816751083003868,1.1936424744969323,0.5884630873907942,1.3526263556112181,0.18076717282082064,1.0713685282100898,11.603174603174603
Marcus Morris Sr.,SF,LAC,1.6250985390538375,0.7115630659341671,0.7938802856626556,0.4532318929908366,0.9417644565382153,0.5484023028714897,0.5903011052755036,0.7901580573610104,-0.3297869651618616,1.0041261576960896,1.041164652857069,0.36375820660613617,-0.07030085308396264,-0.07884666435143863,0.3015493196421314,-0.34426493494977034,0.6465710996990336,0.3778161003391353,0.04634232864116597,-0.02359232015600957,0.36306215117451024,0.008961798266193406,11.2
Coby White,PG,CHI,-0.6807845231171482,1.0764573015038372,0.9329252064209188,0.9706681175143919,0.8239085032116474,0.5190779295199438,0.5222071260300322,0.64467763176152,-0.17635969952020147,1.2793818351639337,1.2840038942689678,0.4142439277163577,-0.1527635518019845,-0.24046964995929104,0.7165315586277456,-0.5926904140185145,0.39466877892982904,0.11720489748317241,0.7855979087542954,0.31574927112906026,0.8005700992233653,-0.5601846642037511,9.662162162162161
Terance Mann,SG,LAC,0.010980395534147511,1.360263929169136,1.4195824290748402,0.9706681175143919,1.0002577695169441,0.5145664874658599,0.577920381776327,0.4368484523336767,0.5095504292307516,0.40200436323518013,0.3257733741030974,0.5368521075554663,0.21242839966354088,0.21587760352170401,0.2922238760694208,0.5729983723809774,0.41756898990884767,0.47979439710885996,0.6213188909513777,0.4288631348907502,0.36306215117451024,0.04690489576418971,8.802469135802468
Chris Boucher,PF,TOR,0.9333336204025418,1.1575449094082082,1.0719701271791822,0.9706681175143919,0.5672085500756979,0.5123107664388179,0.5098264025308556,0.4516933937213798,0.2748969641317412,0.14395216560907612,0.26670436943533826,0.09690510930925195,0.6365222787847962,0.6912393258977405,0.20829488391502698,2.101770551265557,0.9137402277875839,1.3012862321983083,-0.651843497021234,-0.3063769795602344,0.5453571295281998,1.640514990680034,9.368421052631579
Andrew Nembhard,PG,IND,-0.6807845231171482,1.1170011054560227,0.5853129045252606,1.414184881391725,1.2502514829483258,0.5055436033576919,0.6522047227713866,0.7931270456385511,-0.1944099660662788,0.6600565608612842,0.7523828522591356,0.2555745185128048,-0.2941281781757363,-0.3165275255394569,0.338851093932973,-0.22960702153342688,0.15039986182029735,0.04355390537170463,1.9109091807042813,1.2960694237303731,1.383914029955172,-0.29458298171777697,9.453333333333333
Rui Hachimura,PF,LAL,-0.21960791068295105,0.630475458029796,1.0024476668000504,0.0836345897597257,0.49579951618446866,0.5010321613036078,0.6522047227713866,0.6149877489861139,0.2117210312204696,-0.04528611265006682,0.07637090995033663,0.03199489645325322,0.16530685753895696,0.22538483796922476,0.10105228282885702,0.11436671871560353,0.6542045033587065,0.5194526236304196,-0.41363892120700346,-0.08014925203685454,-0.47549474925246193,0.1986772857561749,11.222222222222221
Daniel Gafford,C,WAS,-0.45019621690004963,1.2386325173125794,0.5853129045252606,1.6359432633303916,0.6674295767717363,0.4965207192495239,0.6831565315193282,0.05384896453093674,2.4319038163880276,-0.9226635845788205,-0.9737447285876035,-2.2687115369982607,0.6247418932536501,0.8718767804006344,-0.17871102435245623,2.2164284646819006,0.959540649745621,1.3692717633781246,-0.2000761980632105,0.5231246880254918,0.03493119013786896,2.9685234031099044,9.038461538461538
Jaylen Nowell,SG,MIN,-0.6807845231171482,0.7115630659341671,0.7243578252835239,0.5271513536370588,0.22966115161246115,0.4942649982224819,0.6274432757730334,0.7367162683652793,-0.1312340331550072,0.22996956481777747,0.5489229472924096,-0.1843724797334095,0.03572261669635118,0.035240149018810146,0.28289843249671026,-0.21049736929736965,-0.0786022479698886,-0.12074446164618503,0.19419344466379185,0.14607847548652533,0.36306215117451024,-0.5981277617017474,10.830769230769231
Devin Vassell,SG,SAS,-0.9113728293342468,-0.383119640774843,-0.8051363030573723,0.15755405040594786,0.1382575882316875,0.4920092771954399,0.5098264025308556,0.6476466200390607,-0.21246023261235678,0.8492948391204271,0.7720725204817219,0.5224276158096891,0.047503002227497156,0.04474738346633087,0.2922238760694208,-0.7455676319069725,-0.032801826011851415,-0.24538460214251512,0.2270492482243754,-0.004740009529061249,0.39952114684524814,-0.1428105917257918,18.5
Marcus Smart,PG,BOS,0.7027453141854432,0.5493878501254248,1.3500599686957087,-0.4338016347638296,1.10532219155517,0.4920092771954399,0.44173242328538426,0.668429537981845,-0.4290634311652891,1.0557365972213102,1.2708774487872434,0.1546030762923623,0.16530685753895696,0.21587760352170401,0.13369133533334304,-0.01940084693679719,0.0053651922865129145,-0.0017697820815063096,2.2476811672002626,1.6165587043884946,2.222470930382144,0.084847993262186,11.524590163934427
Naji Marshall,SF,NOP,-0.21960791068295105,1.1980887133603937,1.1414925875583137,0.9706681175143919,0.900657690941699,0.4807306720602299,0.4231613380366193,0.5763909013780858,-0.26661103225059,0.2127660849760372,0.4570378289203399,-0.08340103751296675,0.7543261340962559,0.7577899670303856,0.33418837214661806,0.018818457535317298,0.6618379070183793,0.49679077990381404,0.6623886454021072,0.7493524155488717,0.8005700992233653,-0.2566398842197807,9.064935064935066
Talen Horton-Tucker,SG,UTA,-0.9113728293342468,0.7115630659341671,0.4462679837669973,0.8228291962219475,0.30603777047003683,0.4807306720602299,0.4850649555325024,0.7010884090347919,-0.39296289807313384,0.07513824624211506,0.358589487807408,-0.20600921735207559,0.6129615077225042,0.6912393258977405,0.1523422224787642,-0.1149491081170834,0.18856688011866168,0.10587397561986968,1.1305838461404223,1.2960694237303731,0.32660315550377234,0.3125065782501638,10.738461538461538
Deni Avdija,SF,WAS,-0.9113728293342468,1.1575449094082082,0.6548353649043922,1.414184881391725,1.1843067925200776,0.47847495103318793,0.46030350853414914,0.6001428075984108,-0.23051049915843408,0.264376524501258,0.5489229472924096,-0.1266745127502994,0.5658399655979203,0.6627176225551783,0.10105228282885702,0.5156694156728057,2.0511173730788412,1.6752066536872983,0.8430955649853166,1.2395124918495282,1.2016190516014824,0.3125065782501638,9.171052631578947
Santi Aldama,PF,MEM,-0.9113728293342468,1.1980887133603937,1.6281498102122351,0.4532318929908366,0.7636765354946975,0.4762192300061459,0.4231613380366193,0.4398174406112173,0.06731889885184782,0.6944635205447647,0.7720725204817219,0.2772112561314709,0.40091456816187654,0.463065699157243,0.1523422224787642,0.7258755902694354,1.0816751083003868,1.01801318561574,-0.09329483649131404,0.05181692235178372,0.472439138186724,1.0334254307120936,9.03896103896104
Jusuf Nurkic,C,POR,0.47215700796834464,0.1844936145557548,0.029133221492207442,0.30539297169839225,0.4031540565621087,0.4717077879520619,0.5160167642804439,0.38043767506040493,0.5095504292307516,-0.18291395138398897,-0.19272122242501052,0.33490922311458127,0.6247418932536501,0.9194129526382381,-0.26264001650685076,1.2800555051150955,1.6236467681371602,1.5845592787808764,0.3338306097962719,1.1641032493417347,0.39952114684524814,0.8816530407201083,13.346153846153847
Reggie Jackson,PG,DEN,1.6250985390538375,0.8331944777907238,0.8634027460417871,0.601070814283281,0.73287750870335,0.46945206692501995,0.5222071260300322,0.7812510925283885,-0.4651639642574444,0.7288704802282452,0.9164634207806888,0.13296633867369573,-0.0349596964905247,-0.1644117743791252,0.8983777082955996,-0.42070354389399933,-0.1931033028649816,-0.2680464458691206,1.023802484568526,1.0886940068339415,0.5453571295281998,-0.5601846642037511,10.191176470588236
Isaiah Joe,SG,OKC,-0.6807845231171482,1.0359134975516515,0.8634027460417871,0.9706681175143919,0.40799745190429626,0.46494062487093596,0.2807830177960883,0.38934463989302676,-0.1944099660662788,1.8470966699413627,1.6121650313120741,0.6810970250132414,0.09462454435208108,0.04474738346633087,0.47873274752362965,-0.3824842394218848,0.02826540326553151,-0.0924171569879282,-0.16722039450262696,-0.34408160081413103,0.5818161251989378,-0.4842984692077585,9.465753424657533
Ayo Dosunmu,SG,CHI,-0.6807845231171482,1.3197201252169504,1.1414925875583137,1.1924264994530585,1.2801811823705627,0.455917740762768,0.6336336375226217,0.5734219131005452,0.2748969641317412,0.09234172608385532,0.26670436943533826,-0.018490824656968035,-0.0938616241462546,-0.12638283658904229,0.40879192072830134,-0.038510499172854436,0.23436730207669887,0.16252858493638336,0.8020258105345872,0.7870570368027683,1.0922420645892685,0.1986772857561749,8.5875
Collin Sexton,PG,UTA,-0.45019621690004963,0.022318398747012573,0.029133221492207442,0.009715129113503505,0.09739920188348863,0.451406298708684,0.36125772054073624,0.27058510879140196,0.3922236966812467,-0.09689655217528763,-0.17303155420242414,0.5657010910470213,1.0488357723749056,0.9859635937708832,0.4740700257372747,-0.19138771706131238,-0.5824068895082977,-0.48899942220352394,0.24347715000466716,0.5231246880254918,-0.18382278388655857,-0.5601846642037511,14.270833333333334
Caleb Martin,SF,MIA,0.2415687017512461,0.9548258896472804,1.0024476668000504,0.6749902749295031,1.2554674471629894,0.4468948566546,0.46649387028373746,0.5081041709946515,0.013168099213614571,0.522428722127362,0.5751758382558582,0.2988479937501375,0.2006480141323949,0.16834143128410037,0.40879192072830134,0.7832045469776071,0.852672998510201,0.8650457404611529,0.07098418131160361,0.41001082426380187,1.42037302562591,0.3883927732461564,9.619718309859154
Walker Kessler,C,UTA,-1.1419611355513453,1.0764573015038372,0.7243578252835239,1.1924264994530585,0.7903773046888093,0.437871972546432,0.7388697872656229,0.11025974180420851,2.3236022171115613,-0.9054601047370802,-0.9540550603650171,0.13296633867369573,0.09462454435208108,0.605674215870054,-0.9387346755283574,3.5158848167337933,1.867915685246692,2.42871295759693,-0.32328546141539877,0.014112301097887074,-0.22028177955729647,5.776312617961631,9.175675675675675
Donte DiVincenzo,SG,GSW,0.010980395534147511,0.995369693599466,1.280537508316577,0.4532318929908366,1.0278278660801665,0.43561625151939,0.34887699704155967,0.4843522647743266,-0.24856076570451205,1.6578583916822196,1.50715346745828,0.5945500745385767,-0.18810470839542245,-0.2309624155117703,0.4647445821645641,0.6303273290891491,0.7687055582537995,0.757401982759777,1.1798675514812977,1.0321370749530965,2.368306913065096,-0.4084122742117659,9.416666666666666
Malaki Branham,G,SAS,-1.6031377479855424,0.7521068698863527,-0.5965689219199773,2.0055405665615025,0.599622041981108,0.42433764638418003,0.559349296527562,0.6951504324797106,-0.20343509933931778,0.40200436323518013,0.6998770703322386,-0.09061328338585561,-0.18810470839542245,-0.24046964995929104,0.5206972436008269,-0.3633745871858276,0.06643242156389584,-0.058424391398019984,0.15312369021306244,0.3534538923829569,0.03493119013786896,-0.5222415667057547,10.196969696969697
Royce O'Neale,PF,BKN,0.7027453141854432,1.1575449094082082,1.280537508316577,0.7489097355757254,1.667156051248946,0.41982620433009604,0.3117348265440298,0.6417086434839795,-0.6907922960834157,1.881503629624843,1.776245599833627,0.5368521075554663,-0.28234779264459026,-0.24997688440681176,0.035774177819883665,0.152586023187718,1.40991146566632,1.0916641777272076,1.43450002907582,1.0698416962069932,1.2016190516014824,1.0713685282100898,8.828947368421053
Cedi Osman,SF,CLE,0.47215700796834464,1.1980887133603937,1.697672270591367,0.3793124323446144,0.5980075768670454,0.41531476227601205,0.37363844403991286,0.4546623819989204,-0.10415863333589027,1.0729400770630506,1.0739807665613796,0.4142439277163577,0.01216184563405922,0.12080525904649672,-0.10877019755712793,-0.42070354389399933,0.05116561424455011,-0.08675169605627682,0.054556279531311855,-0.09900156266380286,0.1078491814793448,-0.3704691767137696,8.688311688311689
Jonathan Kuminga,PF,GSW,-1.3725494417684438,0.7926506738385382,1.0024476668000504,0.3793124323446144,0.4068797452868685,0.40854759919488604,0.5098264025308556,0.35668576884007996,0.5637012288689848,0.006324326875153982,-0.015514208421733126,0.39981943597058,0.18886762860124892,0.40602229247211863,-0.30460451258404736,0.4392308067285767,0.12749965084127876,0.22484865518454838,0.13669578843277067,0.711647794294975,0.32660315550377234,0.3883927732461564,9.940298507462687
Bones Hyland,PG,LAC,-0.9113728293342468,0.346668830364497,0.8634027460417871,-0.28596271347138524,0.023257996260768785,0.3927575520055921,0.30554446479444153,0.5763909013780858,-0.5734655635339109,1.0901435569047908,1.093670434783966,0.40703168184346883,0.141746086476665,0.06376185236137233,0.5859753486097996,-0.5162518050742856,-0.22363691750367304,-0.3190355942539829,0.5227514802696271,0.4665677561446468,0.2536851641622965,-0.2186967867217844,11.767857142857142
Doug McDermott,SF,SAS,1.1639219266196403,0.6710192619819815,-0.3184790804034508,1.5620238026841693,0.3072796667116234,0.3814789468703821,0.37363844403991286,0.4338794640561361,-0.05000783369765702,1.1933644359552324,0.9820956481893099,0.7099460085047964,-0.24700663605115233,-0.24046964995929104,0.18498127498325087,-0.4589228483661138,-0.22363691750367304,-0.3020392114590288,-0.14257854183218932,0.014112301097887074,-0.6942487232768895,-0.5601846642037511,10.21875
Josh Richardson,SG,NOP,0.7027453141854432,0.7115630659341671,0.029133221492207442,1.2663459600992806,0.574784117149376,0.3814789468703821,0.37363844403991286,0.5259181006598953,-0.28466129879666735,0.9181087584873882,0.9492795344849994,0.36375820660613617,-0.05852046755281666,-0.135890071036563,0.6279398446869968,-0.1149491081170834,-0.0786022479698886,-0.0924171569879282,0.5391793820499189,0.5419769986524401,1.347455034284434,-0.02898129923180289,10.061538461538461
Lonnie Walker IV,G,LAL,-0.45019621690004963,0.346668830364497,0.23770060262960238,0.3793124323446144,0.2859190513563339,0.3814789468703821,0.3550673587911479,0.4457554171662985,-0.1312340331550072,0.6428530810195439,0.6604977338870658,0.36375820660613617,0.2006480141323949,0.10179079015145526,0.6559161754051279,-0.630909718490629,-0.37630499069713036,-0.4663375784769185,-0.3643552158661282,-0.2121154264254928,-0.0744457968743448,-0.1428105917257918,11.678571428571429
Alec Burks,SG,DET,1.1639219266196403,0.14394981060356926,-0.8051363030573723,1.1185070388068363,0.06908396757531429,0.3769675048162981,0.13221433580596895,0.2438642142935364,-0.23953563243147308,0.780480919753466,0.5948655064784446,0.7171582543776852,0.9310319170634457,0.8813840148481551,0.4507564168054986,-0.5353614573103428,-0.04043522967152428,-0.18872999282600145,0.04634232864116597,0.014112301097887074,0.21722616849155857,-0.4842984692077585,12.784313725490197
Jevon Carter,PG,MIL,0.2415687017512461,1.360263929169136,2.3233744140035517,0.009715129113503505,0.9252472365251135,0.3747117837892561,0.37363844403991286,0.558576971712842,-0.35686236498097856,1.5202305529482976,1.2380613350829328,0.7676439754879067,-0.5061751177363639,-0.5447011522799544,0.46008186037820853,-0.22960702153342688,0.17330007279931595,0.060550288166658736,0.7281002525232743,0.3911585136368535,1.2380780472722204,0.3125065782501638,8.037037037037036
Cameron Johnson,SF,BKN,0.2415687017512461,-0.22094442496610078,0.09865568187133908,-0.5077210954100517,0.16520673667411667,0.3724560627622141,0.27459265604649996,0.2883990384566457,0.06731889885184782,0.8492948391204271,0.6998770703322386,0.6450357956487976,0.3184518694438547,0.23489207241674548,0.5813126268234446,-0.24871667376948411,0.05116561424455011,-0.03576254767141451,-0.24935990340408581,-0.3817862220680277,0.6547341165404136,-0.2566398842197807,15.476190476190476
T.J. McConnell,PG,IND,1.1639219266196403,1.1170011054560227,0.515790444146129,1.4881043420379472,0.5708100491762992,0.3724560627622141,0.6460143610217983,0.4279414875010548,0.7261536277836839,-0.4753731086935735,-0.5865145868767381,0.9118888929456819,-0.18810470839542245,-0.2594841188543325,0.6326025664733518,-0.038510499172854436,0.341234953312119,0.2418450379795025,2.3708904305524507,1.6165587043884946,1.784962982333289,-0.4084122742117659,8.666666666666666
Herbert Jones,SF,NOP,-0.45019621690004963,0.7521068698863527,0.515790444146129,0.8228291962219475,1.0974982452331745,0.37020034173517213,0.34887699704155967,0.36856172195024245,0.05829376557880884,0.04073128655863452,0.12231346913637152,0.14739083041947346,0.5776203511290663,0.6246886847650954,0.21762032748773755,0.9551914171021223,0.21146709109768028,0.44013617058730037,0.4406119713681683,0.5796816199063367,2.5870608870895233,0.8057668457241157,9.833333333333334
Keita Bates-Diop,SF,SAS,0.2415687017512461,0.7926506738385382,-0.3880015407825824,1.857701645269058,0.47915810654720814,0.36568889968108814,0.3550673587911479,0.26167814395878014,0.410273963227324,0.04073128655863452,-0.04176709938518163,0.5729133369199101,0.5304988090044823,0.5201091058423674,0.3528392592920386,0.3436825455482905,0.2878011276944089,0.31549603009097027,-0.04401113115043874,-0.02359232015600957,0.508898133857462,-0.02898129923180289,9.656716417910447
Kyle Anderson,SF,MIN,0.7027453141854432,0.8737382817429094,0.8634027460417871,0.6749902749295031,1.1050738123068526,0.36568889968108814,0.45411314678456083,0.3507477922849987,0.41929909650036296,-0.18291395138398897,-0.2846063407970803,0.6883092708861303,0.3066714839127087,0.38700782357707714,0.08240139568343588,0.3627921977843477,1.2038095668551527,1.0010168028207858,1.8616254753634058,0.8624662793105616,1.6755859953210754,1.6025718931820379,9.376811594202898
Jalen Smith,PF,IND,-0.6807845231171482,0.8331944777907238,0.515790444146129,0.9706681175143919,0.2633165397594578,0.35441029454587814,0.3922095292886778,0.38934463989302676,0.12146969849008107,0.006324326875153982,0.2798308149170625,-0.22764595497074191,0.3537930260372926,0.3965150580245979,0.19430671855596143,1.5667002886559542,0.9213736314472567,1.1483187870437213,-0.3479273140858364,0.2780446498751636,-0.40257675791098607,1.4887426006880489,9.441176470588236
Gabe Vincent,PG,MIA,0.010980395534147511,0.8331944777907238,0.9329252064209188,0.5271513536370588,0.8593025460968654,0.35215457351883617,0.30554446479444153,0.5645149482679234,-0.546390163714794,1.0901435569047908,1.3233832307141404,0.14017858454658458,-0.07030085308396264,-0.1644117743791252,0.7211942804141013,-0.3824842394218848,-0.20073670652465445,-0.2623809849374692,0.48168172581889773,0.6550908624141301,1.0922420645892685,-0.5981277617017474,9.426470588235293
Grant Williams,PF,BOS,-0.45019621690004963,1.2791763212647649,2.1843294932452886,0.009715129113503505,1.2146090608147906,0.35215457351883617,0.23126012379938185,0.29433701501172693,-0.07708323351677396,1.0557365972213102,0.9361530890032751,0.5801255827927989,0.23598917072583284,0.2539065413117869,0.2455966582058686,0.7640948947415498,1.0053410717036582,0.9726894981625289,0.18597949377364598,0.4665677561446468,0.32660315550377234,0.3883927732461564,8.113924050632912
AJ Griffin,F,ATL,-1.6031377479855424,0.995369693599466,0.7243578252835239,1.044587578160614,0.41557301897797466,0.3476431314647522,0.42935169978620763,0.4635693468315423,0.02219323248665355,0.8148878794369465,0.7261299612956871,0.5440643534283551,-0.37659087689375814,-0.45913604225226784,0.8237741597139163,-0.19138771706131238,-0.21600351384400018,-0.21705729748425828,-0.2904296578548152,-0.2875246689332861,0.36306215117451024,-0.33252607921577326,8.875
Georges Niang,SF,PHI,0.7027453141854432,1.2386325173125794,1.9062396517287619,0.23147351105217007,0.5526783640491347,0.3431316894106682,0.26840229429691165,0.37153071022778306,-0.18538483279323983,1.7266723110491806,1.5465328039034527,0.6233990580301316,-0.4119320334871961,-0.4781505111473093,0.6978806714823251,-0.5353614573103428,0.1656666691396431,-0.03576254767141451,-0.2575738542942317,-0.061296941409906214,-0.03798680120360688,-0.2566398842197807,8.166666666666666
Shake Milton,SG,PHI,0.010980395534147511,1.1575449094082082,1.9757621121078934,0.009715129113503505,0.6217277950813497,0.3431316894106682,0.3860191675390895,0.37449969850532366,0.14854509830919738,0.04073128655863452,-0.0023877629400088744,0.45751740295368987,0.29489109838156274,0.19686313462666255,0.6326025664733518,-0.1531684125891979,0.05879901790422297,-0.0017697820815063096,1.081300140799547,0.6927954836680267,-0.2567407752280344,-0.29458298171777697,8.381578947368421
Monte Morris,PG,WAS,0.2415687017512461,0.5899316540776104,0.30722306300873403,0.7489097355757254,0.7815598413735443,0.34087596838362616,0.4231613380366193,0.4101275578358111,0.15757023158223635,0.4192078430769204,0.36515271054827014,0.48636638644524527,-0.11742239520854657,-0.17391900882664593,0.5300226871735368,-0.40159389165794207,0.3030679350137547,0.10587397561986968,1.7876999173520929,0.05181692235178372,0.39952114684524814,-0.29458298171777697,10.258064516129032
Bol Bol,C,ORL,-0.6807845231171482,0.9142820856950948,0.16817814225047073,1.4881043420379472,0.5447302281029807,0.33636452632954217,0.5098264025308556,0.3002749915668082,0.7532290276028009,-0.40655918932661245,-0.23210055887018327,-0.3574663806827396,0.09462454435208108,0.12080525904649672,0.19430671855596143,0.4201211544925194,1.4633452912840301,1.2106388572918865,-0.32328546141539877,1.0321370749530965,-0.0744457968743448,2.4373200381379565,9.057142857142857
Andrew Wiggins,SF,GSW,0.47215700796834464,-0.4236634447270286,-0.3184790804034508,-0.4338016347638296,0.15340872237904402,0.3341088053025002,0.44173242328538426,0.4516933937213798,0.09439429867096412,0.6084461213360634,0.5029803881063748,0.5873378286656878,-0.35303010583146616,-0.22145518106424958,-0.49577610582461146,0.2672439366040615,-0.14730288090694438,-0.03009708673976315,-0.19186224717306463,-0.17441080517159616,0.472439138186724,0.2745634807521675,17.10810810810811
Jarred Vanderbilt,PF,LAL,-0.45019621690004963,1.2386325173125794,1.3500599686957087,0.8228291962219475,1.0095719913288437,0.30252871092391226,0.4231613380366193,0.22011230807321144,0.7712792941488781,-0.4237626691683527,-0.3830546819100122,0.0536316340719198,0.2595499417881248,0.41552952691963935,-0.12275836291619412,2.3501960303343012,2.043483969419168,2.213425442194178,0.6213188909513777,0.7493524155488717,1.857880973674765,0.008961798266193406,7.935897435897436
Draymond Green,PF,GSW,1.6250985390538375,1.0359134975516515,1.2110150479374453,0.601070814283281,1.528560430687882,0.29801726886982827,0.44173242328538426,0.2883990384566457,0.5817514954150628,-0.23452439090920976,-0.11396254953466502,-0.06897654576718928,0.03572261669635118,0.12080525904649672,-0.020178483616379122,0.3627921977843477,2.4022539414237927,1.8904941690900503,3.2169273722374765,2.7665496526323423,1.5297500126381236,1.5266856981860453,8.452054794520548
Al Horford,C,BOS,2.316863457705133,0.630475458029796,1.4195824290748402,-0.3598821741176074,1.0613590646030047,0.2957615478427863,0.30554446479444153,0.3032439798443488,0.12146969849008107,1.5718409924735184,1.1593026621925873,0.9479501223101257,-0.6946612862346996,-0.7063241378878068,-0.015515761830023502,0.4965597634367484,1.3183106217502458,1.125656943317116,0.6623886454021072,-0.3817862220680277,-0.0744457968743448,1.5266856981860453,9.777777777777779
Kyle Lowry,PG,MIA,2.547451763922232,0.3061250264123115,0.4462679837669973,0.0836345897597257,0.808384800191815,0.2935058268157443,0.10745288880761572,0.3210579095095925,-0.5283398971687167,0.9181087584873882,1.0608543210796555,0.21951328914836102,0.4951576524110444,0.3775005891295564,0.6605788971914835,-0.07672980364496892,0.2878011276944089,0.1908558895946402,1.4180721272955283,0.8624662793105616,0.9099470862355791,0.008961798266193406,11.181818181818182
